id is 381185226; userId is 10921915
[Calculated Speed, Provided Speed], Difference

[10.625807407692834, 7.218], 3.407807407692834
[14.168568488572012, 9.8208], 4.347768488572012
[18.194144182578434, 14.3532], 3.8409441825784345
[20.519536463945435, 16.2972], 4.222336463945435
[21.786383807402295, 20.1276], 1.658783807402294
[23.342454276251388, 20.34], 3.002454276251388
[23.96566139818946, 21.1176], 2.8480613981894614
[24.17897554464953, 22.6728], 1.5061755446495297
[23.507251298502307, 24.9444], -1.4371487014976942
[22.095992324131323, 25.4412], -3.345207675868675
[23.158990661814958, 23.0112], 0.14779066181495892
[26.136055697560174, 21.5316], 4.604455697560173
[26.59825959291136, 23.6448], 2.9534595929113614
[26.55042950793146, 24.4692], 2.081229507931461
[28.955029239533793, 25.6932], 3.2618292395337924
[28.131239089928314, 27.5292], 0.602039089928315
[28.759501558593396, 28.134], 0.6255015585933954
[28.40691985071742, 28.548], -0.14108014928257973
[21.870080608667045, 28.2132], -6.343119391332955
[18.29440716469236, 19.98], -1.6855928353076415
[23.95347516404193, 19.2816], 4.6718751640419285
[23.96837868608514, 22.2264], 1.7419786860851367
[23.78059686309287, 24.174], -0.39340313690712847
[24.474187025563285, 23.9508], 0.5233870255632844
[23.762194073401144, 25.2864], -1.5242059265988566
[23.150868563175667, 24.7176], -1.566731436824334
[24.26517882572988, 24.2532], 0.011978825729880072
[25.56118182525134, 24.0264], 1.5347818252513399
[24.980912050954146, 24.4836], 0.49731205095414666
[29.528599501690707, 28.1448], 1.3837995016907065
[34.070057153217654, 29.8908], 4.179257153217655
[38.12734316780686, 33.8256], 4.301743167806862
[37.16110950033313, 35.2152], 1.94590950033313
[29.863836192199457, 34.1244], -4.260563807800544
[25.739018988529235, 33.0984], -7.359381011470763
[20.929999413167817, 26.5932], -5.663200586832183
[18.9601750151754, 23.1588], -4.198624984824601
[21.489144578687284, 19.2312], 2.257944578687283
[21.75994587212707, 20.0304], 1.7295458721270691
[23.50081909353417, 19.926], 3.5748190935341704
[24.813577198269577, 21.6612], 3.1523771982695763
[27.654807722963227, 22.8852], 4.769607722963226
[30.517140225977442, 28.6704], 1.8467402259774417
[30.985518937454383, 30.9708], 0.014718937454382797
[32.8614008714903, 30.9708], 1.890600871490296
[34.24484121537747, 33.3864], 0.8584412153774679
[35.43050652178683, 34.1244], 1.3061065217868304
[35.615101685973094, 34.6608], 0.9543016859730926
[36.51152237789214, 35.5392], 0.9723223778921408
[35.23053007052878, 36.6696], -1.4390699294712235
[35.80770451678543, 35.7012], 0.10650451678542794
[36.39604039866989, 35.9496], 0.4464403986698926
[35.72397629382489, 35.9496], -0.22562370617510652
[37.13124816368183, 36.1188], 1.0124481636818317
[36.11918024317487, 36.4608], -0.341619756825132
[36.23496096191198, 36.6372], -0.40223903808801964
[36.826098814671134, 36.9864], -0.16030118532886917
[36.834239070767765, 37.1484], -0.31416092923223715
[36.78266001811834, 37.1124], -0.32973998188165865
[34.46692357890813, 36.5832], -2.116276421091868
[33.80618530942331, 34.146], -0.3398146905766879
[33.17487702415635, 33.7284], -0.5535229758436486
[33.792317245512876, 33.5088], 0.2835172455128756
[33.839751325754165, 33.8796], -0.03984867424583882
[33.211766364974714, 33.9984], -0.7866336350252823
[33.34887188964408, 33.2748], 0.07407188964408107
[33.75533263510363, 33.1308], 0.6245326351036269
[35.357200104325926, 34.3188], 1.0384001043259232
[32.94302706853039, 34.9452], -2.002172931469609
[31.31342640222596, 32.8464], -1.532973597774042
[30.466699703277804, 31.7556], -1.288900296722197
[28.789051307666913, 31.3632], -2.574148692333086
[28.18952179083752, 29.7792], -1.5896782091624786
[29.216966802955028, 28.8792], 0.33776680295502715
[27.317111539943138, 28.3428], -1.0256884600568625
[26.10720966652592, 28.3428], -2.2355903334740788
[23.87743711158536, 26.946], -3.068562888414643
[23.848634491984154, 26.208], -2.359365508015845
[23.609971302086315, 25.1748], -1.5648286979136863
[23.606711045999972, 24.768], -1.1612889540000282
[21.724644862174017, 23.1912], -1.4665551378259813
[20.415166579337274, 22.7088], -2.293633420662726
[22.948539120796788, 22.0536], 0.8949391207967885
[23.25158024225547, 22.1184], 1.1331802422554702
[23.6882257693006, 22.1184], 1.5698257693006
[27.368576735805455, 23.5476], 3.8209767358054556
[26.878164010032858, 24.372], 2.506164010032858
[27.30918351777722, 26.388], 0.9211835177772194
[29.608321364663496, 28.1376], 1.470721364663497
[29.36447646997975, 28.8792], 0.48527646997974827
[32.520616090305715, 28.8792], 3.6414160903057144
[37.83398595297171, 36.6156], 1.2183859529717083
[42.49823775033812, 38.6496], 3.8486377503381206
[44.483875454548105, 40.4928], 3.9910754545481026
[46.16598015235883, 42.6348], 3.5311801523588286
[47.96481930674407, 44.8848], 3.08001930674407
[50.19869315097796, 46.1016], 4.097093150977962
[52.94137197323806, 47.3868], 5.554571973238062
[51.35263729508388, 49.8564], 1.4962372950838798
[51.215370762210405, 50.6808], 0.5345707622104072
[50.517356561529944, 50.9724], -0.45504343847005657
[49.605641350253734, 50.4684], -0.8627586497462687
[45.46857633265023, 50.4684], -4.999823667349773
[42.59394456427147, 44.4708], -1.8768554357285296
[40.677988040915025, 43.4016], -2.7236119590849768
[37.245900146004786, 42.444], -5.198099853995217
[32.58126133093888, 37.2924], -4.711138669061121
[30.112148073210115, 31.4856], -1.3734519267898868
[30.08661769193216, 30.978], -0.8913823080678398
[29.64282679546684, 30.978], -1.335173204533163
[30.91329668799848, 30.2472], 0.6660966879984791
[33.34037280430044, 32.4828], 0.857572804300446
[30.521981879151824, 33.1128], -2.5908181208481764
[27.517394812347163, 31.104], -3.586605187652836
[26.10179255778999, 27.5364], -1.4346074422100088
[25.960116292224676, 26.3088], -0.34868370777532576
[23.93302619300361, 25.0236], -1.0905738069963888
[22.973701920229438, 24.3108], -1.3370980797705627
[22.232324459971945, 23.1408], -0.9084755400280535
[22.097129008378694, 22.8636], -0.7664709916213077
[22.420650462658795, 22.7304], -0.3097495373412045
[23.23250247357478, 22.7304], 0.5021024735747801
[24.721069277722194, 22.3992], 2.321869277722193
[26.33771906989583, 26.1324], 0.20531906989582893
[29.239195830953264, 28.0368], 1.2023958309532645
[29.066824873418582, 29.322], -0.25517512658141683
[30.153293333937004, 29.5488], 0.604493333937004
[31.26665806252006, 30.6072], 0.6594580625200628
[25.508300040793323, 29.2104], -3.7020999592066772
[19.434195125764035, 26.5824], -7.148204874235965
[22.327516963606886, 21.1068], 1.2207169636068862
[24.131316022877837, 21.1644], 2.966916022877836
[33.797205315016654, 27.7344], 6.062805315016654
[35.42963374167995, 31.6152], 3.8144337416799488
[35.053398824059045, 32.1444], 2.908998824059047
[36.91469865892712, 33.2568], 3.657898658927124
[37.46424809311173, 35.0784], 2.3858480931117256
[39.152580766489805, 36.936], 2.2165807664898054
[39.49751081326565, 37.8432], 1.6543108132656457
[39.553549628583745, 38.412], 1.1415496285837463
[38.88759903457302, 38.9988], -0.11120096542698121
[38.831837713081974, 39.1968], -0.3649622869180291
[39.071502240407746, 39.3984], -0.3268977595922564
[37.93581986360902, 38.9988], -1.0629801363909834
[37.14071154994656, 37.8432], -0.7024884500534441
[36.06626265879875, 37.1124], -1.046137341201252
[36.175345297663, 36.2376], -0.06225470233700037
[34.84634085544955, 36.1512], -1.3048591445504556
[34.12251798088706, 34.7616], -0.6390820191129407
[34.42538175993073, 34.6824], -0.25701824006927154
[33.81690078288314, 34.6068], -0.7898992171168615
[36.4589510779416, 32.9724], 3.4865510779415985
[36.48912357271413, 41.3028], -4.81367642728587
[31.589203989069496, 38.9988], -7.409596010930507
[27.984438370843915, 31.7448], -3.760361629156087
[26.289217072775333, 27.1476], -0.8583829272246675
[26.833680618463653, 26.676], 0.15768061846365455
[29.358143449438987, 26.676], 2.682143449438989
[28.735798017358576, 27.5364], 1.1993980173585754
[30.601791791407006, 29.5488], 1.0529917914070062
[29.401689530521203, 30.4848], -1.0831104694787967
[30.754254130728153, 30.2472], 0.5070541307281538
[26.362786960920953, 31.4856], -5.122813039079048
[21.434213868017025, 25.866], -4.4317861319829746
[21.253777871660255, 23.8572], -2.6034221283397443
[20.89540364845862, 22.3344], -1.4389963515413804
[20.88186959629553, 21.5784], -0.6965304037044682
[20.180778112974245, 21.1644], -0.9836218870257554
[20.711596674833302, 21.0492], -0.3376033251666968
[20.549535718712658, 21.1068], -0.5572642812873418
[19.90930892649473, 20.7648], -0.8554910735052701
[20.365522940300504, 19.6488], 0.7167229403005031
[19.979691468088163, 19.5984], 0.38129146808816117
[19.753740365283814, 19.6488], 0.10494036528381301
[21.146311288619142, 20.0052], 1.1411112886191432
[25.789415043378728, 26.4924], -0.7029849566212718
[27.23931959717034, 25.3548], 1.884519597170339
[32.72718257489706, 28.2456], 4.4815825748970575
[41.55530407537472, 34.6068], 6.948504075374721
[44.903279106781056, 42.462], 2.441279106781053
[45.10746661568907, 45.414], -0.30653338431093147
[43.312912130028145, 45.2808], -1.9678878699718538
[41.852589140509366, 43.6068], -1.7542108594906338
[40.312958440591835, 42.6384], -2.325441559408162
[37.77358511085811, 40.5612], -2.787614889141892
[37.23818672037868, 40.032], -2.793813279621318
[37.79087698652601, 38.6244], -0.833523013473993
[36.30731334692809, 38.2392], -1.9318866530719063
[36.228037832306505, 35.748], 0.48003783230650754
[34.40152226264099, 36.7776], -2.3760777373590116
[32.76657444138898, 34.6212], -1.8546255586110192
[31.971165439819746, 34.0092], -2.038034560180254
[26.220164026083125, 29.2248], -3.004635973916873
[24.109434985557925, 27.1584], -3.048965014442075
[23.384314041316912, 24.246], -0.8616859586830863
[22.487528498217902, 23.724], -1.2364715017820984
[22.852058179400025, 22.8744], -0.02234182059997636
[21.7495626091732, 22.5396], -0.7900373908268001
[21.107085644799085, 21.834], -0.7269143552009147
[20.325517564481117, 21.2328], -0.9072824355188835
[19.825708265550862, 20.718], -0.8922917344491381
[19.89225018243129, 20.4948], -0.6025498175687112
[20.083127938498112, 20.3328], -0.2496720615018866
[19.18482294071966, 20.3868], -1.2019770592803418
[18.98948810356879, 20.1744], -1.1849118964312098
[18.228998992603312, 19.0728], -0.8438010073966886
[18.37712531116606, 18.702], -0.32487468883394044
[18.097482638881583, 19.026], -0.9285173611184163
[18.350502159108256, 18.8856], -0.5350978408917442
[17.56287520214852, 19.0728], -1.5099247978514825
[17.3433222372128, 18.9324], -1.589077762787202
[16.464249754719475, 19.1664], -2.7021502452805244
[16.684583931923182, 18.8856], -2.201016068076818
[18.541292885925074, 17.1936], 1.347692885925074
[18.755711747664083, 17.6292], 1.1265117476640825
[18.996532465083366, 17.874], 1.122532465083367
[20.670784719638622, 18.126], 2.5447847196386206
[24.32815500494476, 23.292], 1.03615500494476
[27.240938655896144, 24.4764], 2.7645386558961427
[28.042244594870088, 26.6868], 1.355444594870086
[28.838144185816525, 28.0512], 0.7869441858165231
[29.44453975489592, 28.6812], 0.7633397548959202
[29.639770757702195, 29.1132], 0.5265707577021956
[27.775245543975437, 29.5632], -1.7879544560245613
[21.361040105074544, 29.5632], -8.202159894925455
[21.507971265364738, 23.3604], -1.8524287346352608
[21.27324830782409, 20.2788], 0.99444830782409
[22.03088834351042, 19.9656], 2.065288343510421
[24.610152430040223, 19.2636], 5.346552430040223
[25.36790044354434, 21.1752], 4.192700443544339
[28.74824953904498, 25.2828], 3.465449539044979
[27.288353665961402, 24.4764], 2.8119536659614006
[24.508928764472074, 17.7912], 6.717728764472074
[15.98828393632057, 16.2504], -0.26211606367942863
[7.009188241790804, 14.8104], -7.801211758209195
[13.393783198688222, 11.4372], 1.9565831986882216
[18.237838327633348, 19.026], -0.7881616723666518
[23.054105987790425, 21.7728], 1.2813059877904251
[27.628757250760913, 23.796], 3.8327572507609133
[23.76289112140281, 24.4008], -0.6379088785971909
[19.204460134848492, 23.9436], -4.7391398651515075
[15.62148797340181, 24.0948], -8.473312026598188
[15.138290087039897, 17.5068], -2.3685099129601017
[13.559593226011986, 16.8912], -3.3316067739880157
[14.56333723476327, 18.2988], -3.735462765236729
[23.624973609755024, 18.702], 4.922973609755022
[23.61367755434035, 22.3452], 1.2684775543403504
[23.573220782643034, 22.5396], 1.033620782643034
[23.01774173729532, 22.2804], 0.7373417372953206
[21.731014496472646, 22.6728], -0.9417855035273526
[23.293499439371107, 22.086], 1.2074994393711087
[22.610351730504036, 21.1752], 1.4351517305040353
[21.24095711134755, 20.772], 0.468957111347553
[22.013091595503116, 19.7064], 2.3066915955031178
[23.84285889993402, 18.0864], 5.756458899934017
[23.130266830754806, 19.0728], 4.057466830754805
[23.102330315506755, 21.5316], 1.5707303155067542
[22.4657959168472, 22.6728], -0.20700408315279972
[22.941919281487042, 23.796], -0.8540807185129573
[23.841593407054347, 23.8716], -0.030006592945653665
[21.67353462087144, 23.5044], -1.8308653791285607
[20.2744265270303, 23.8716], -3.5971734729697005
[21.131771449408188, 21.2904], -0.15862855059181413
[21.04646169212623, 21.2328], -0.18633830787377192
[21.4254600711111, 21.0564], 0.3690600711111003
[21.65222652530983, 21.5316], 0.12062652530982731
[20.864129296384593, 21.4704], -0.606270703615408
[27.226633453123174, 22.3452], 4.881433453123176
[25.639891281569103, 28.7856], -3.145708718430896
[18.755235715864682, 22.7412], -3.985964284135317
[16.296218602351775, 19.458], -3.161781397648223
[19.069524842044657, 17.6292], 1.4403248420446566
[22.661210631106208, 19.4112], 3.250010631106207
[27.666391868219808, 24.3216], 3.344791868219808
[31.972864348579183, 28.7856], 3.187264348579184
[33.97332923506086, 30.4992], 3.474129235060861
[35.87705802007816, 34.3116], 1.565458020078161
[35.728897846492174, 35.0964], 0.6324978464921713
[34.799225950063644, 35.5824], -0.7831740499363562
[35.651701054627054, 35.2584], 0.39330105462705234
[35.11587128257734, 35.2584], -0.14252871742266393
[37.45304810068258, 36.4284], 1.024648100682576
[37.27717022645517, 37.4004], -0.12322977354482845
[35.75540921897345, 38.6604], -2.904990781026555
[32.220902702356426, 35.4528], -3.2318972976435774
[31.833324189477413, 30.8988], 0.9345241894774112
[32.232612879202755, 32.7384], -0.505787120797244
[33.71448690848027, 33.4512], 0.2632869084802678
[36.74241986851221, 33.1632], 3.5792198685122045
[35.433114447380596, 34.812], 0.6211144473805987
[36.0437304333162, 35.2908], 0.7529304333162017
[32.48889285864434, 36.4608], -3.9719071413556577
[32.72539870705601, 34.0596], -1.3342012929439946
[36.27249107318137, 32.7528], 3.51969107318137
[39.10127962406526, 34.0596], 5.04167962406526
[41.80464774146534, 37.1844], 4.620247741465342
[41.68472501630101, 40.7268], 0.9579250163010116
[41.484464177587824, 42.642], -1.1575358224121786
